,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
4071.00000,40.37900,-0.10202,0.14589,-0.36131,-0.91529,-0.10202,0.14589,-0.36131,-0.91529
4072.00000,40.38900,-0.11113,0.14842,-0.36193,-0.91358,-0.11113,0.14842,-0.36193,-0.91358
4073.00000,40.39900,-0.12003,0.15105,-0.36276,-0.91169,-0.12003,0.15105,-0.36276,-0.91169
4074.00000,40.40900,-0.12869,0.15378,-0.36373,-0.90966,-0.12869,0.15378,-0.36373,-0.90966
4075.00000,40.41900,-0.13711,0.15658,-0.36482,-0.90752,-0.13711,0.15658,-0.36482,-0.90752
4076.00000,40.42900,-0.14526,0.15939,-0.36599,-0.90528,-0.14526,0.15939,-0.36599,-0.90528
4077.00000,40.43900,-0.15314,0.16218,-0.36726,-0.90298,-0.15314,0.16218,-0.36726,-0.90298
4078.00000,40.44900,-0.16074,0.16486,-0.36861,-0.90062,-0.16074,0.16486,-0.36861,-0.90062
4079.00000,40.45900,-0.16807,0.16735,-0.37006,-0.89822,-0.16807,0.16735,-0.37006,-0.89822
4080.00000,40.46900,-0.17516,0.16960,-0.37161,-0.89580,-0.17516,0.16960,-0.37161,-0.89580
4081.00000,40.47900,-0.18202,0.17150,-0.37324,-0.89339,-0.18202,0.17150,-0.37324,-0.89339
4082.00000,40.48900,-0.18862,0.17293,-0.37491,-0.89104,-0.18862,0.17293,-0.37491,-0.89104
4083.00000,40.49900,-0.19494,0.17379,-0.37663,-0.88879,-0.19494,0.17379,-0.37663,-0.88879
4084.00000,40.50900,-0.20091,0.17395,-0.37835,-0.88670,-0.20091,0.17395,-0.37835,-0.88670
4085.00000,40.51900,-0.20645,0.17336,-0.38004,-0.88481,-0.20645,0.17336,-0.38004,-0.88481
4086.00000,40.52900,-0.21151,0.17205,-0.38168,-0.88317,-0.21151,0.17205,-0.38168,-0.88317
4087.00000,40.53900,-0.21609,0.17012,-0.38322,-0.88176,-0.21609,0.17012,-0.38322,-0.88176
4088.00000,40.54900,-0.22019,0.16769,-0.38469,-0.88057,-0.22019,0.16769,-0.38469,-0.88057
4089.00000,40.55900,-0.22381,0.16483,-0.38613,-0.87957,-0.22381,0.16483,-0.38613,-0.87957
4090.00000,40.56900,-0.22698,0.16167,-0.38755,-0.87872,-0.22698,0.16167,-0.38755,-0.87872
4091.00000,40.57900,-0.22973,0.15830,-0.38895,-0.87800,-0.22973,0.15830,-0.38895,-0.87800
4092.00000,40.58900,-0.23208,0.15484,-0.39032,-0.87739,-0.23208,0.15484,-0.39032,-0.87739
4093.00000,40.59900,-0.23406,0.15137,-0.39164,-0.87688,-0.23406,0.15137,-0.39164,-0.87688
4094.00000,40.60900,-0.23568,0.14798,-0.39289,-0.87647,-0.23568,0.14798,-0.39289,-0.87647
4095.00000,40.61900,-0.23695,0.14471,-0.39403,-0.87616,-0.23695,0.14471,-0.39403,-0.87616
4096.00000,40.62900,-0.23786,0.14164,-0.39507,-0.87595,-0.23786,0.14164,-0.39507,-0.87595
4097.00000,40.63900,-0.23841,0.13882,-0.39598,-0.87584,-0.23841,0.13882,-0.39598,-0.87584
4098.00000,40.64900,-0.23860,0.13626,-0.39676,-0.87583,-0.23860,0.13626,-0.39676,-0.87583
4099.00000,40.65900,-0.23843,0.13398,-0.39740,-0.87594,-0.23843,0.13398,-0.39740,-0.87594
4100.00000,40.66900,-0.23792,0.13197,-0.39787,-0.87617,-0.23792,0.13197,-0.39787,-0.87617
4101.00000,40.67900,-0.23709,0.13024,-0.39815,-0.87653,-0.23709,0.13024,-0.39815,-0.87653
4102.00000,40.68900,-0.23598,0.12880,-0.39817,-0.87703,-0.23598,0.12880,-0.39817,-0.87703
4103.00000,40.69900,-0.23453,0.12756,-0.39790,-0.87772,-0.23453,0.12756,-0.39790,-0.87772
4104.00000,40.70900,-0.23272,0.12644,-0.39736,-0.87861,-0.23272,0.12644,-0.39736,-0.87861
4105.00000,40.71900,-0.23054,0.12541,-0.39657,-0.87969,-0.23054,0.12541,-0.39657,-0.87969
4106.00000,40.72900,-0.22798,0.12447,-0.39557,-0.88094,-0.22798,0.12447,-0.39557,-0.88094
4107.00000,40.73900,-0.22505,0.12357,-0.39442,-0.88234,-0.22505,0.12357,-0.39442,-0.88234
4108.00000,40.74900,-0.22172,0.12270,-0.39315,-0.88387,-0.22172,0.12270,-0.39315,-0.88387
4109.00000,40.75900,-0.21799,0.12181,-0.39183,-0.88550,-0.21799,0.12181,-0.39183,-0.88550
4110.00000,40.76900,-0.21389,0.12087,-0.39052,-0.88721,-0.21389,0.12087,-0.39052,-0.88721
4111.00000,40.77900,-0.20943,0.11981,-0.38928,-0.88896,-0.20943,0.11981,-0.38928,-0.88896
4112.00000,40.78900,-0.20467,0.11861,-0.38813,-0.89073,-0.20467,0.11861,-0.38813,-0.89073
4113.00000,40.79900,-0.19965,0.11723,-0.38713,-0.89249,-0.19965,0.11723,-0.38713,-0.89249
4114.00000,40.80900,-0.19439,0.11560,-0.38636,-0.89419,-0.19439,0.11560,-0.38636,-0.89419
4115.00000,40.81900,-0.18895,0.11374,-0.38585,-0.89581,-0.18895,0.11374,-0.38585,-0.89581
4116.00000,40.82900,-0.18338,0.11160,-0.38559,-0.89735,-0.18338,0.11160,-0.38559,-0.89735
4117.00000,40.83900,-0.17771,0.10913,-0.38559,-0.89879,-0.17771,0.10913,-0.38559,-0.89879
4118.00000,40.84900,-0.17200,0.10628,-0.38587,-0.90013,-0.17200,0.10628,-0.38587,-0.90013
4119.00000,40.85900,-0.16625,0.10301,-0.38640,-0.90136,-0.16625,0.10301,-0.38640,-0.90136
4120.00000,40.86900,-0.16044,0.09933,-0.38715,-0.90250,-0.16044,0.09933,-0.38715,-0.90250
4121.00000,40.87900,-0.15456,0.09523,-0.38807,-0.90357,-0.15456,0.09523,-0.38807,-0.90357
4122.00000,40.88900,-0.14859,0.09074,-0.38911,-0.90459,-0.14859,0.09074,-0.38911,-0.90459
4123.00000,40.89900,-0.14254,0.08587,-0.39023,-0.90555,-0.14254,0.08587,-0.39023,-0.90555
4124.00000,40.90900,-0.13643,0.08065,-0.39138,-0.90648,-0.13643,0.08065,-0.39138,-0.90648
4125.00000,40.91900,-0.13025,0.07515,-0.39251,-0.90737,-0.13025,0.07515,-0.39251,-0.90737
4126.00000,40.92900,-0.12400,0.06941,-0.39360,-0.90823,-0.12400,0.06941,-0.39360,-0.90823
4127.00000,40.93900,-0.11765,0.06349,-0.39466,-0.90905,-0.11765,0.06349,-0.39466,-0.90905
4128.00000,40.94900,-0.11117,0.05743,-0.39571,-0.90981,-0.11117,0.05743,-0.39571,-0.90981
4129.00000,40.95900,-0.10453,0.05127,-0.39674,-0.91052,-0.10453,0.05127,-0.39674,-0.91052
4130.00000,40.96900,-0.09771,0.04504,-0.39777,-0.91116,-0.09771,0.04504,-0.39777,-0.91116
4131.00000,40.97900,-0.09069,0.03877,-0.39874,-0.91174,-0.09069,0.03877,-0.39874,-0.91174
4132.00000,40.98900,-0.08345,0.03249,-0.39965,-0.91228,-0.08345,0.03249,-0.39965,-0.91228
4133.00000,40.99900,-0.07599,0.02623,-0.40046,-0.91278,-0.07599,0.02623,-0.40046,-0.91278
4134.00000,41.00900,-0.06830,0.02005,-0.40115,-0.91324,-0.06830,0.02005,-0.40115,-0.91324
4135.00000,41.01900,-0.06039,0.01400,-0.40173,-0.91366,-0.06039,0.01400,-0.40173,-0.91366
4136.00000,41.02900,-0.05226,0.00810,-0.40216,-0.91404,-0.05226,0.00810,-0.40216,-0.91404
4137.00000,41.03900,-0.04385,0.00237,-0.40246,-0.91439,-0.04385,0.00237,-0.40246,-0.91439
4138.00000,41.04900,-0.03512,-0.00318,-0.40262,-0.91469,-0.03512,-0.00318,-0.40262,-0.91469
4139.00000,41.05900,-0.02614,-0.00857,-0.40270,-0.91492,-0.02614,-0.00857,-0.40270,-0.91492
4140.00000,41.06900,-0.01707,-0.01381,-0.40272,-0.91506,-0.01707,-0.01381,-0.40272,-0.91506
4141.00000,41.07900,-0.00808,-0.01893,-0.40275,-0.91508,-0.00808,-0.01893,-0.40275,-0.91508
4142.00000,41.08900,0.00066,-0.02399,-0.40283,-0.91496,0.00066,-0.02399,-0.40283,-0.91496
4143.00000,41.09900,0.00899,-0.02901,-0.40293,-0.91473,0.00899,-0.02901,-0.40293,-0.91473
4144.00000,41.10900,0.01683,-0.03406,-0.40298,-0.91442,0.01683,-0.03406,-0.40298,-0.91442
4145.00000,41.11900,0.02415,-0.03920,-0.40287,-0.91410,0.02415,-0.03920,-0.40287,-0.91410
4146.00000,41.12900,0.03101,-0.04445,-0.40249,-0.91382,0.03101,-0.04445,-0.40249,-0.91382
4147.00000,41.13900,0.03742,-0.04982,-0.40184,-0.91359,0.03742,-0.04982,-0.40184,-0.91359
4148.00000,41.14900,0.04338,-0.05530,-0.40093,-0.91341,0.04338,-0.05530,-0.40093,-0.91341
4149.00000,41.15900,0.04893,-0.06088,-0.39973,-0.91330,0.04893,-0.06088,-0.39973,-0.91330
4150.00000,41.16900,0.05409,-0.06655,-0.39819,-0.91328,0.05409,-0.06655,-0.39819,-0.91328
4151.00000,41.17900,0.05886,-0.07230,-0.39625,-0.91340,0.05886,-0.07230,-0.39625,-0.91340
4152.00000,41.18900,0.06325,-0.07812,-0.39390,-0.91364,0.06325,-0.07812,-0.39390,-0.91364
4153.00000,41.19900,0.06732,-0.08401,-0.39117,-0.91400,0.06732,-0.08401,-0.39117,-0.91400
4154.00000,41.20900,0.07109,-0.08999,-0.38812,-0.91445,0.07109,-0.08999,-0.38812,-0.91445
4155.00000,41.21900,0.07456,-0.09604,-0.38478,-0.91497,0.07456,-0.09604,-0.38478,-0.91497
4156.00000,41.22900,0.07769,-0.10213,-0.38117,-0.91556,0.07769,-0.10213,-0.38117,-0.91556
4157.00000,41.23900,0.08047,-0.10816,-0.37734,-0.91621,0.08047,-0.10816,-0.37734,-0.91621
4158.00000,41.24900,0.08292,-0.11404,-0.37336,-0.91691,0.08292,-0.11404,-0.37336,-0.91691
4159.00000,41.25900,0.08501,-0.11963,-0.36931,-0.91765,0.08501,-0.11963,-0.36931,-0.91765
4160.00000,41.26900,0.08676,-0.12483,-0.36523,-0.91842,0.08676,-0.12483,-0.36523,-0.91842
4161.00000,41.27900,0.08816,-0.12958,-0.36119,-0.91923,0.08816,-0.12958,-0.36119,-0.91923
4162.00000,41.28900,0.08919,-0.13386,-0.35725,-0.92006,0.08919,-0.13386,-0.35725,-0.92006
4163.00000,41.29900,0.08981,-0.13767,-0.35349,-0.92088,0.08981,-0.13767,-0.35349,-0.92088
4164.00000,41.30900,0.08994,-0.14105,-0.35001,-0.92169,0.08994,-0.14105,-0.35001,-0.92169
4165.00000,41.31900,0.08953,-0.14401,-0.34687,-0.92246,0.08953,-0.14401,-0.34687,-0.92246
4166.00000,41.32900,0.08856,-0.14654,-0.34408,-0.92320,0.08856,-0.14654,-0.34408,-0.92320
4167.00000,41.33900,0.08700,-0.14861,-0.34166,-0.92391,0.08700,-0.14861,-0.34166,-0.92391
4168.00000,41.34900,0.08484,-0.15016,-0.33964,-0.92461,0.08484,-0.15016,-0.33964,-0.92461
4169.00000,41.35900,0.08210,-0.15112,-0.33805,-0.92528,0.08210,-0.15112,-0.33805,-0.92528
4170.00000,41.36900,0.07881,-0.15143,-0.33690,-0.92593,0.07881,-0.15143,-0.33690,-0.92593
4171.00000,41.37900,0.07501,-0.15109,-0.33617,-0.92657,0.07501,-0.15109,-0.33617,-0.92657
4172.00000,41.38900,0.07072,-0.15009,-0.33585,-0.92719,0.07072,-0.15009,-0.33585,-0.92719
4173.00000,41.39900,0.06596,-0.14847,-0.33593,-0.92777,0.06596,-0.14847,-0.33593,-0.92777
4174.00000,41.40900,0.06074,-0.14626,-0.33640,-0.92831,0.06074,-0.14626,-0.33640,-0.92831
4175.00000,41.41900,0.05507,-0.14354,-0.33723,-0.92879,0.05507,-0.14354,-0.33723,-0.92879
4176.00000,41.42900,0.04895,-0.14035,-0.33838,-0.92920,0.04895,-0.14035,-0.33838,-0.92920
4177.00000,41.43900,0.04240,-0.13673,-0.33984,-0.92953,0.04240,-0.13673,-0.33984,-0.92953
4178.00000,41.44900,0.03538,-0.13272,-0.34158,-0.92976,0.03538,-0.13272,-0.34158,-0.92976
4179.00000,41.45900,0.02786,-0.12837,-0.34362,-0.92988,0.02786,-0.12837,-0.34362,-0.92988
4180.00000,41.46900,0.01984,-0.12371,-0.34592,-0.92986,0.01984,-0.12371,-0.34592,-0.92986
4181.00000,41.47900,0.01141,-0.11883,-0.34837,-0.92972,0.01141,-0.11883,-0.34837,-0.92972
4182.00000,41.48900,0.00259,-0.11382,-0.35087,-0.92948,0.00259,-0.11382,-0.35087,-0.92948
4183.00000,41.49900,-0.00662,-0.10884,-0.35326,-0.92915,-0.00662,-0.10884,-0.35326,-0.92915
4184.00000,41.50900,-0.01617,-0.10411,-0.35544,-0.92874,-0.01617,-0.10411,-0.35544,-0.92874
4185.00000,41.51900,-0.02601,-0.09982,-0.35731,-0.92827,-0.02601,-0.09982,-0.35731,-0.92827
4186.00000,41.52900,-0.03608,-0.09612,-0.35881,-0.92775,-0.03608,-0.09612,-0.35881,-0.92775
4187.00000,41.53900,-0.04630,-0.09304,-0.35996,-0.92716,-0.04630,-0.09304,-0.35996,-0.92716
4188.00000,41.54900,-0.05665,-0.09048,-0.36081,-0.92651,-0.05665,-0.09048,-0.36081,-0.92651
4189.00000,41.55900,-0.06714,-0.08832,-0.36146,-0.92577,-0.06714,-0.08832,-0.36146,-0.92577
4190.00000,41.56900,-0.07773,-0.08642,-0.36198,-0.92491,-0.07773,-0.08642,-0.36198,-0.92491
4191.00000,41.57900,-0.08839,-0.08467,-0.36245,-0.92393,-0.08839,-0.08467,-0.36245,-0.92393
4192.00000,41.58900,-0.09910,-0.08304,-0.36292,-0.92281,-0.09910,-0.08304,-0.36292,-0.92281
4193.00000,41.59900,-0.10984,-0.08146,-0.36345,-0.92152,-0.10984,-0.08146,-0.36345,-0.92152
4194.00000,41.60900,-0.12055,-0.07989,-0.36407,-0.92007,-0.12055,-0.07989,-0.36407,-0.92007
4195.00000,41.61900,-0.13124,-0.07827,-0.36474,-0.91848,-0.13124,-0.07827,-0.36474,-0.91848
4196.00000,41.62900,-0.14194,-0.07655,-0.36537,-0.91679,-0.14194,-0.07655,-0.36537,-0.91679
4197.00000,41.63900,-0.15270,-0.07461,-0.36594,-0.91499,-0.15270,-0.07461,-0.36594,-0.91499
4198.00000,41.64900,-0.16350,-0.07244,-0.36647,-0.91308,-0.16350,-0.07244,-0.36647,-0.91308
4199.00000,41.65900,-0.17435,-0.07002,-0.36696,-0.91107,-0.17435,-0.07002,-0.36696,-0.91107
4200.00000,41.66900,-0.18525,-0.06737,-0.36735,-0.90895,-0.18525,-0.06737,-0.36735,-0.90895
4201.00000,41.67900,-0.19610,-0.06458,-0.36766,-0.90675,-0.19610,-0.06458,-0.36766,-0.90675
4202.00000,41.68900,-0.20684,-0.06172,-0.36792,-0.90446,-0.20684,-0.06172,-0.36792,-0.90446
4203.00000,41.69900,-0.21739,-0.05882,-0.36824,-0.90204,-0.21739,-0.05882,-0.36824,-0.90204
4204.00000,41.70900,-0.22775,-0.05595,-0.36871,-0.89948,-0.22775,-0.05595,-0.36871,-0.89948
4205.00000,41.71900,-0.23796,-0.05319,-0.36936,-0.89673,-0.23796,-0.05319,-0.36936,-0.89673
4206.00000,41.72900,-0.24809,-0.05058,-0.37013,-0.89381,-0.24809,-0.05058,-0.37013,-0.89381
4207.00000,41.73900,-0.25816,-0.04813,-0.37096,-0.89075,-0.25816,-0.04813,-0.37096,-0.89075
4208.00000,41.74900,-0.26820,-0.04579,-0.37183,-0.88753,-0.26820,-0.04579,-0.37183,-0.88753
4209.00000,41.75900,-0.27817,-0.04359,-0.37273,-0.88419,-0.27817,-0.04359,-0.37273,-0.88419
4210.00000,41.76900,-0.28803,-0.04155,-0.37361,-0.88075,-0.28803,-0.04155,-0.37361,-0.88075
4211.00000,41.77900,-0.29769,-0.03976,-0.37440,-0.87728,-0.29769,-0.03976,-0.37440,-0.87728
4212.00000,41.78900,-0.30710,-0.03830,-0.37504,-0.87382,-0.30710,-0.03830,-0.37504,-0.87382
4213.00000,41.79900,-0.31622,-0.03720,-0.37548,-0.87042,-0.31622,-0.03720,-0.37548,-0.87042
4214.00000,41.80900,-0.32502,-0.03645,-0.37568,-0.86712,-0.32502,-0.03645,-0.37568,-0.86712
4215.00000,41.81900,-0.33344,-0.03594,-0.37556,-0.86399,-0.33344,-0.03594,-0.37556,-0.86399
4216.00000,41.82900,-0.34144,-0.03559,-0.37509,-0.86108,-0.34144,-0.03559,-0.37509,-0.86108
4217.00000,41.83900,-0.34896,-0.03533,-0.37425,-0.85844,-0.34896,-0.03533,-0.37425,-0.85844
4218.00000,41.84900,-0.35596,-0.03515,-0.37299,-0.85611,-0.35596,-0.03515,-0.37299,-0.85611
4219.00000,41.85900,-0.36239,-0.03508,-0.37132,-0.85415,-0.36239,-0.03508,-0.37132,-0.85415
4220.00000,41.86900,-0.36809,-0.03514,-0.36927,-0.85259,-0.36809,-0.03514,-0.36927,-0.85259
4221.00000,41.87900,-0.37300,-0.03535,-0.36687,-0.85149,-0.37300,-0.03535,-0.36687,-0.85149
4222.00000,41.88900,-0.37719,-0.03571,-0.36417,-0.85078,-0.37719,-0.03571,-0.36417,-0.85078
4223.00000,41.89900,-0.38070,-0.03624,-0.36123,-0.85045,-0.38070,-0.03624,-0.36123,-0.85045
4224.00000,41.90900,-0.38352,-0.03697,-0.35810,-0.85048,-0.38352,-0.03697,-0.35810,-0.85048
4225.00000,41.91900,-0.38559,-0.03794,-0.35487,-0.85085,-0.38559,-0.03794,-0.35487,-0.85085
4226.00000,41.92900,-0.38687,-0.03915,-0.35161,-0.85157,-0.38687,-0.03915,-0.35161,-0.85157
4227.00000,41.93900,-0.38742,-0.04068,-0.34841,-0.85256,-0.38742,-0.04068,-0.34841,-0.85256
4228.00000,41.94900,-0.38730,-0.04255,-0.34532,-0.85378,-0.38730,-0.04255,-0.34532,-0.85378
4229.00000,41.95900,-0.38664,-0.04483,-0.34238,-0.85515,-0.38664,-0.04483,-0.34238,-0.85515
4230.00000,41.96900,-0.38554,-0.04750,-0.33961,-0.85660,-0.38554,-0.04750,-0.33961,-0.85660
4231.00000,41.97900,-0.38410,-0.05053,-0.33705,-0.85808,-0.38410,-0.05053,-0.33705,-0.85808
4232.00000,41.98900,-0.38244,-0.05389,-0.33471,-0.85954,-0.38244,-0.05389,-0.33471,-0.85954
4233.00000,41.99900,-0.38064,-0.05755,-0.33260,-0.86092,-0.38064,-0.05755,-0.33260,-0.86092
4234.00000,42.00900,-0.37880,-0.06147,-0.33073,-0.86218,-0.37880,-0.06147,-0.33073,-0.86218
4235.00000,42.01900,-0.37697,-0.06562,-0.32911,-0.86329,-0.37697,-0.06562,-0.32911,-0.86329
4236.00000,42.02900,-0.37519,-0.06997,-0.32776,-0.86424,-0.37519,-0.06997,-0.32776,-0.86424
4237.00000,42.03900,-0.37344,-0.07452,-0.32668,-0.86503,-0.37344,-0.07452,-0.32668,-0.86503
4238.00000,42.04900,-0.37172,-0.07924,-0.32586,-0.86566,-0.37172,-0.07924,-0.32586,-0.86566
4239.00000,42.05900,-0.37006,-0.08411,-0.32525,-0.86614,-0.37006,-0.08411,-0.32525,-0.86614
4240.00000,42.06900,-0.36846,-0.08911,-0.32482,-0.86648,-0.36846,-0.08911,-0.32482,-0.86648
4241.00000,42.07900,-0.36695,-0.09418,-0.32450,-0.86670,-0.36695,-0.09418,-0.32450,-0.86670
4242.00000,42.08900,-0.36557,-0.09918,-0.32431,-0.86680,-0.36557,-0.09918,-0.32431,-0.86680
4243.00000,42.09900,-0.36434,-0.10395,-0.32422,-0.86680,-0.36434,-0.10395,-0.32422,-0.86680
4244.00000,42.10900,-0.36327,-0.10839,-0.32421,-0.86670,-0.36327,-0.10839,-0.32421,-0.86670
4245.00000,42.11900,-0.36235,-0.11244,-0.32425,-0.86655,-0.36235,-0.11244,-0.32425,-0.86655
4246.00000,42.12900,-0.36160,-0.11605,-0.32435,-0.86636,-0.36160,-0.11605,-0.32435,-0.86636
4247.00000,42.13900,-0.36101,-0.11920,-0.32449,-0.86612,-0.36101,-0.11920,-0.32449,-0.86612
4248.00000,42.14900,-0.36058,-0.12194,-0.32467,-0.86585,-0.36058,-0.12194,-0.32467,-0.86585
4249.00000,42.15900,-0.36030,-0.12429,-0.32485,-0.86557,-0.36030,-0.12429,-0.32485,-0.86557
4250.00000,42.16900,-0.36017,-0.12629,-0.32500,-0.86527,-0.36017,-0.12629,-0.32500,-0.86527
4251.00000,42.17900,-0.36018,-0.12797,-0.32510,-0.86499,-0.36018,-0.12797,-0.32510,-0.86499
4252.00000,42.18900,-0.36035,-0.12929,-0.32509,-0.86472,-0.36035,-0.12929,-0.32509,-0.86472
4253.00000,42.19900,-0.36069,-0.13021,-0.32492,-0.86451,-0.36069,-0.13021,-0.32492,-0.86451
4254.00000,42.20900,-0.36121,-0.13071,-0.32458,-0.86434,-0.36121,-0.13071,-0.32458,-0.86434
4255.00000,42.21900,-0.36192,-0.13081,-0.32408,-0.86422,-0.36192,-0.13081,-0.32408,-0.86422
4256.00000,42.22900,-0.36284,-0.13051,-0.32346,-0.86411,-0.36284,-0.13051,-0.32346,-0.86411
4257.00000,42.23900,-0.36398,-0.12984,-0.32273,-0.86401,-0.36398,-0.12984,-0.32273,-0.86401
4258.00000,42.24900,-0.36534,-0.12884,-0.32191,-0.86389,-0.36534,-0.12884,-0.32191,-0.86389
4259.00000,42.25900,-0.36692,-0.12755,-0.32101,-0.86374,-0.36692,-0.12755,-0.32101,-0.86374
4260.00000,42.26900,-0.36875,-0.12604,-0.32006,-0.86354,-0.36875,-0.12604,-0.32006,-0.86354
4261.00000,42.27900,-0.37082,-0.12439,-0.31906,-0.86326,-0.37082,-0.12439,-0.31906,-0.86326
4262.00000,42.28900,-0.37316,-0.12268,-0.31800,-0.86289,-0.37316,-0.12268,-0.31800,-0.86289
4263.00000,42.29900,-0.37575,-0.12098,-0.31687,-0.86242,-0.37575,-0.12098,-0.31687,-0.86242
4264.00000,42.30900,-0.37858,-0.11938,-0.31567,-0.86185,-0.37858,-0.11938,-0.31567,-0.86185
4265.00000,42.31900,-0.38164,-0.11794,-0.31443,-0.86115,-0.38164,-0.11794,-0.31443,-0.86115
4266.00000,42.32900,-0.38491,-0.11675,-0.31319,-0.86030,-0.38491,-0.11675,-0.31319,-0.86030
4267.00000,42.33900,-0.38836,-0.11590,-0.31198,-0.85931,-0.38836,-0.11590,-0.31198,-0.85931
4268.00000,42.34900,-0.39191,-0.11542,-0.31083,-0.85818,-0.39191,-0.11542,-0.31083,-0.85818
4269.00000,42.35900,-0.39554,-0.11538,-0.30981,-0.85689,-0.39554,-0.11538,-0.30981,-0.85689
4270.00000,42.36900,-0.39917,-0.11581,-0.30898,-0.85544,-0.39917,-0.11581,-0.30898,-0.85544
4271.00000,42.37900,-0.40281,-0.11674,-0.30834,-0.85384,-0.40281,-0.11674,-0.30834,-0.85384
4272.00000,42.38900,-0.40651,-0.11812,-0.30785,-0.85207,-0.40651,-0.11812,-0.30785,-0.85207
4273.00000,42.39900,-0.41024,-0.11987,-0.30754,-0.85015,-0.41024,-0.11987,-0.30754,-0.85015
4274.00000,42.40900,-0.41397,-0.12188,-0.30742,-0.84810,-0.41397,-0.12188,-0.30742,-0.84810
4275.00000,42.41900,-0.41769,-0.12404,-0.30747,-0.84594,-0.41769,-0.12404,-0.30747,-0.84594
4276.00000,42.42900,-0.42135,-0.12625,-0.30770,-0.84371,-0.42135,-0.12625,-0.30770,-0.84371
4277.00000,42.43900,-0.42496,-0.12842,-0.30808,-0.84143,-0.42496,-0.12842,-0.30808,-0.84143
4278.00000,42.44900,-0.42850,-0.13050,-0.30864,-0.83911,-0.42850,-0.13050,-0.30864,-0.83911
4279.00000,42.45900,-0.43199,-0.13245,-0.30939,-0.83673,-0.43199,-0.13245,-0.30939,-0.83673
4280.00000,42.46900,-0.43549,-0.13424,-0.31038,-0.83426,-0.43549,-0.13424,-0.31038,-0.83426
4281.00000,42.47900,-0.43910,-0.13589,-0.31163,-0.83163,-0.43910,-0.13589,-0.31163,-0.83163
4282.00000,42.48900,-0.44284,-0.13741,-0.31314,-0.82883,-0.44284,-0.13741,-0.31314,-0.82883
4283.00000,42.49900,-0.44672,-0.13883,-0.31487,-0.82585,-0.44672,-0.13883,-0.31487,-0.82585
4284.00000,42.50900,-0.45071,-0.14017,-0.31673,-0.82273,-0.45071,-0.14017,-0.31673,-0.82273
4285.00000,42.51900,-0.45482,-0.14145,-0.31860,-0.81953,-0.45482,-0.14145,-0.31860,-0.81953
4286.00000,42.52900,-0.45909,-0.14270,-0.32033,-0.81625,-0.45909,-0.14270,-0.32033,-0.81625
4287.00000,42.53900,-0.46356,-0.14394,-0.32183,-0.81291,-0.46356,-0.14394,-0.32183,-0.81291
4288.00000,42.54900,-0.46820,-0.14521,-0.32307,-0.80953,-0.46820,-0.14521,-0.32307,-0.80953
4289.00000,42.55900,-0.47306,-0.14652,-0.32396,-0.80610,-0.47306,-0.14652,-0.32396,-0.80610
4290.00000,42.56900,-0.47818,-0.14788,-0.32446,-0.80262,-0.47818,-0.14788,-0.32446,-0.80262
4291.00000,42.57900,-0.48356,-0.14922,-0.32457,-0.79910,-0.48356,-0.14922,-0.32457,-0.79910
4292.00000,42.58900,-0.48921,-0.15047,-0.32431,-0.79552,-0.48921,-0.15047,-0.32431,-0.79552
4293.00000,42.59900,-0.49516,-0.15155,-0.32369,-0.79188,-0.49516,-0.15155,-0.32369,-0.79188
4294.00000,42.60900,-0.50141,-0.15238,-0.32277,-0.78815,-0.50141,-0.15238,-0.32277,-0.78815
4295.00000,42.61900,-0.50800,-0.15296,-0.32152,-0.78432,-0.50800,-0.15296,-0.32152,-0.78432
4296.00000,42.62900,-0.51495,-0.15328,-0.31988,-0.78039,-0.51495,-0.15328,-0.31988,-0.78039
4297.00000,42.63900,-0.52226,-0.15340,-0.31780,-0.77634,-0.52226,-0.15340,-0.31780,-0.77634
4298.00000,42.64900,-0.52994,-0.15336,-0.31531,-0.77216,-0.52994,-0.15336,-0.31531,-0.77216
4299.00000,42.65900,-0.53795,-0.15324,-0.31248,-0.76778,-0.53795,-0.15324,-0.31248,-0.76778
4300.00000,42.66900,-0.54626,-0.15303,-0.30945,-0.76317,-0.54626,-0.15303,-0.30945,-0.76317
4301.00000,42.67900,-0.55481,-0.15272,-0.30635,-0.75830,-0.55481,-0.15272,-0.30635,-0.75830
4302.00000,42.68900,-0.56354,-0.15225,-0.30329,-0.75316,-0.56354,-0.15225,-0.30329,-0.75316
4303.00000,42.69900,-0.57239,-0.15160,-0.30046,-0.74774,-0.57239,-0.15160,-0.30046,-0.74774
4304.00000,42.70900,-0.58133,-0.15075,-0.29798,-0.74198,-0.58133,-0.15075,-0.29798,-0.74198
4305.00000,42.71900,-0.59033,-0.14974,-0.29601,-0.73585,-0.59033,-0.14974,-0.29601,-0.73585
4306.00000,42.72900,-0.59934,-0.14858,-0.29463,-0.72932,-0.59934,-0.14858,-0.29463,-0.72932
4307.00000,42.73900,-0.60835,-0.14728,-0.29385,-0.72240,-0.60835,-0.14728,-0.29385,-0.72240
4308.00000,42.74900,-0.61737,-0.14582,-0.29360,-0.71512,-0.61737,-0.14582,-0.29360,-0.71512
4309.00000,42.75900,-0.62638,-0.14415,-0.29381,-0.70749,-0.62638,-0.14415,-0.29381,-0.70749
4310.00000,42.76900,-0.63535,-0.14227,-0.29443,-0.69957,-0.63535,-0.14227,-0.29443,-0.69957
