,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
2431,23.979,0.49852,0.74661,-0.26092,-0.35493,0.49852,0.74661,-0.26092,-0.35493
2432,23.989,0.50226,0.75292,-0.26505,-0.33257,0.50226,0.75292,-0.26505,-0.33257
2433,23.999,0.50602,0.75853,-0.26913,-0.31007,0.50602,0.75853,-0.26913,-0.31007
2434,24.009,0.50979,0.76346,-0.27319,-0.28743,0.50979,0.76346,-0.27319,-0.28743
2435,24.019,0.51358,0.76768,-0.27723,-0.26465,0.51358,0.76768,-0.27723,-0.26465
2436,24.029,0.5174,0.7712,-0.28123,-0.24179,0.5174,0.7712,-0.28123,-0.24179
2437,24.039,0.52123,0.77404,-0.28513,-0.21882,0.52123,0.77404,-0.28513,-0.21882
2438,24.049,0.52509,0.77623,-0.28885,-0.19574,0.52509,0.77623,-0.28885,-0.19574
2439,24.059,0.52904,0.77776,-0.29231,-0.17251,0.52904,0.77776,-0.29231,-0.17251
2440,24.069,0.53312,0.77862,-0.29546,-0.14914,0.53312,0.77862,-0.29546,-0.14914
2441,24.079,0.53738,0.77877,-0.29823,-0.12566,0.53738,0.77877,-0.29823,-0.12566
2442,24.089,0.54178,0.77826,-0.30059,-0.10217,0.54178,0.77826,-0.30059,-0.10217
2443,24.099,0.54624,0.77711,-0.30252,-0.07874,0.54624,0.77711,-0.30252,-0.07874
2444,24.109,0.55078,0.77532,-0.30404,-0.05547,0.55078,0.77532,-0.30404,-0.05547
2445,24.119,0.55542,0.77284,-0.30525,-0.03249,0.55542,0.77284,-0.30525,-0.03249
2446,24.129,0.56012,0.76967,-0.30624,-0.00989,0.56012,0.76967,-0.30624,-0.00989
2447,24.139,0.56486,0.76582,-0.30709,0.01219,0.56486,0.76582,-0.30709,0.01219
2448,24.149,0.56957,0.76136,-0.30787,0.03364,0.56957,0.76136,-0.30787,0.03364
2449,24.159,0.57416,0.7564,-0.30861,0.05439,0.57416,0.7564,-0.30861,0.05439
2450,24.169,0.57859,0.75101,-0.30933,0.07441,0.57859,0.75101,-0.30933,0.07441
2451,24.179,0.5829,0.74519,-0.31007,0.0937,0.5829,0.74519,-0.31007,0.0937
2452,24.189,0.58713,0.73894,-0.31087,0.11226,0.58713,0.73894,-0.31087,0.11226
2453,24.199,0.59134,0.73226,-0.31176,0.13006,0.59134,0.73226,-0.31176,0.13006
2454,24.209,0.5955,0.72521,-0.31276,0.14706,0.5955,0.72521,-0.31276,0.14706
2455,24.219,0.59958,0.71789,-0.31387,0.16319,0.59958,0.71789,-0.31387,0.16319
2456,24.229,0.60355,0.71035,-0.31508,0.17845,0.60355,0.71035,-0.31508,0.17845
2457,24.239,0.60749,0.70265,-0.31631,0.19284,0.60749,0.70265,-0.31631,0.19284
2458,24.249,0.61143,0.69477,-0.31758,0.20639,0.61143,0.69477,-0.31758,0.20639
2459,24.259,0.6154,0.68673,-0.31888,0.21907,0.6154,0.68673,-0.31888,0.21907
2460,24.269,0.6194,0.67857,-0.32024,0.23095,0.6194,0.67857,-0.32024,0.23095
2461,24.279,0.62347,0.6702,-0.32171,0.24212,0.62347,0.6702,-0.32171,0.24212
2462,24.289,0.62765,0.66162,-0.32331,0.25255,0.62765,0.66162,-0.32331,0.25255
2463,24.299,0.63197,0.65285,-0.32508,0.26216,0.63197,0.65285,-0.32508,0.26216
2464,24.309,0.63641,0.64388,-0.32711,0.27095,0.63641,0.64388,-0.32711,0.27095
2465,24.319,0.64092,0.63474,-0.32947,0.27889,0.64092,0.63474,-0.32947,0.27889
2466,24.329,0.64548,0.62546,-0.33219,0.28602,0.64548,0.62546,-0.33219,0.28602
2467,24.339,0.65005,0.61608,-0.3353,0.29233,0.65005,0.61608,-0.3353,0.29233
2468,24.349,0.6546,0.60664,-0.33878,0.29786,0.6546,0.60664,-0.33878,0.29786
2469,24.359,0.65912,0.59718,-0.34257,0.30263,0.65912,0.59718,-0.34257,0.30263
2470,24.369,0.66359,0.58776,-0.34658,0.3067,0.66359,0.58776,-0.34658,0.3067
2471,24.379,0.66797,0.57849,-0.35072,0.31009,0.66797,0.57849,-0.35072,0.31009
2472,24.389,0.67224,0.56944,-0.35491,0.31283,0.67224,0.56944,-0.35491,0.31283
2473,24.399,0.67643,0.56063,-0.35906,0.31499,0.67643,0.56063,-0.35906,0.31499
2474,24.409,0.68059,0.55207,-0.36301,0.31661,0.68059,0.55207,-0.36301,0.31661
2475,24.419,0.68487,0.54369,-0.36662,0.31772,0.68487,0.54369,-0.36662,0.31772
2476,24.429,0.68942,0.53547,-0.36958,0.31842,0.68942,0.53547,-0.36958,0.31842
2477,24.439,0.69424,0.5274,-0.37194,0.31865,0.69424,0.5274,-0.37194,0.31865
2478,24.449,0.69921,0.51964,-0.37382,0.31835,0.69921,0.51964,-0.37382,0.31835
2479,24.459,0.70414,0.51233,-0.37542,0.31743,0.70414,0.51233,-0.37542,0.31743
2480,24.469,0.70898,0.50554,-0.37681,0.3159,0.70898,0.50554,-0.37681,0.3159
2481,24.479,0.71379,0.49921,-0.37791,0.31383,0.71379,0.49921,-0.37791,0.31383
2482,24.489,0.71863,0.49328,-0.37865,0.31124,0.71863,0.49328,-0.37865,0.31124
2483,24.499,0.72358,0.48777,-0.37887,0.30818,0.72358,0.48777,-0.37887,0.30818
2484,24.509,0.72856,0.4827,-0.37869,0.30462,0.72856,0.4827,-0.37869,0.30462
2485,24.519,0.73344,0.47814,-0.37832,0.30052,0.73344,0.47814,-0.37832,0.30052
2486,24.529,0.73813,0.47423,-0.3778,0.29587,0.73813,0.47423,-0.3778,0.29587
2487,24.539,0.74256,0.47098,-0.37719,0.29069,0.74256,0.47098,-0.37719,0.29069
2488,24.549,0.74666,0.46842,-0.37666,0.28498,0.74666,0.46842,-0.37666,0.28498
2489,24.559,0.75037,0.4665,-0.37631,0.27877,0.75037,0.4665,-0.37631,0.27877
2490,24.569,0.75368,0.46521,-0.37619,0.27208,0.75368,0.46521,-0.37619,0.27208
2491,24.579,0.75662,0.46454,-0.3762,0.26497,0.75662,0.46454,-0.3762,0.26497
2492,24.589,0.75917,0.46451,-0.37631,0.25745,0.75917,0.46451,-0.37631,0.25745
2493,24.599,0.76133,0.46511,-0.37653,0.24955,0.76133,0.46511,-0.37653,0.24955
2494,24.609,0.76309,0.46631,-0.37687,0.24128,0.76309,0.46631,-0.37687,0.24128
2495,24.619,0.76446,0.46802,-0.37739,0.23265,0.76446,0.46802,-0.37739,0.23265
2496,24.629,0.76542,0.4702,-0.37817,0.22367,0.76542,0.4702,-0.37817,0.22367
2497,24.639,0.76593,0.47286,-0.37925,0.21432,0.76593,0.47286,-0.37925,0.21432
2498,24.649,0.76602,0.47593,-0.38062,0.20455,0.76602,0.47593,-0.38062,0.20455
2499,24.659,0.7657,0.47937,-0.38227,0.19437,0.7657,0.47937,-0.38227,0.19437
2500,24.669,0.76498,0.48309,-0.38423,0.18384,0.76498,0.48309,-0.38423,0.18384
2501,24.679,0.7639,0.48701,-0.38647,0.17299,0.7639,0.48701,-0.38647,0.17299
2502,24.689,0.76251,0.49104,-0.38894,0.16183,0.76251,0.49104,-0.38894,0.16183
2503,24.699,0.7608,0.49517,-0.39165,0.15032,0.7608,0.49517,-0.39165,0.15032
2504,24.709,0.75875,0.49941,-0.39462,0.13847,0.75875,0.49941,-0.39462,0.13847
2505,24.719,0.75624,0.5038,-0.39792,0.12622,0.75624,0.5038,-0.39792,0.12622
2506,24.729,0.75323,0.50837,-0.40163,0.11355,0.75323,0.50837,-0.40163,0.11355
2507,24.739,0.74974,0.51305,-0.40571,0.1004,0.74974,0.51305,-0.40571,0.1004
2508,24.749,0.74577,0.51774,-0.41016,0.08681,0.74577,0.51774,-0.41016,0.08681
2509,24.759,0.74133,0.52236,-0.41504,0.07281,0.74133,0.52236,-0.41504,0.07281
2510,24.769,0.73642,0.52689,-0.42029,0.05847,0.73642,0.52689,-0.42029,0.05847
2511,24.779,0.73109,0.53131,-0.42579,0.04382,0.73109,0.53131,-0.42579,0.04382
2512,24.789,0.72546,0.53553,-0.43138,0.02891,0.72546,0.53553,-0.43138,0.02891
2513,24.799,0.7196,0.53944,-0.43702,0.0138,0.7196,0.53944,-0.43702,0.0138
2514,24.809,0.71353,0.54296,-0.44279,-0.00161,0.71353,0.54296,-0.44279,-0.00161
2515,24.819,0.70728,0.54607,-0.44862,-0.01732,0.70728,0.54607,-0.44862,-0.01732
2516,24.829,0.70091,0.54873,-0.45444,-0.03326,0.70091,0.54873,-0.45444,-0.03326
2517,24.839,0.69453,0.55091,-0.4601,-0.04935,0.69453,0.55091,-0.4601,-0.04935
2518,24.849,0.68827,0.55257,-0.46548,-0.06542,0.68827,0.55257,-0.46548,-0.06542
2519,24.859,0.68217,0.55373,-0.47054,-0.08136,0.68217,0.55373,-0.47054,-0.08136
2520,24.869,0.67631,0.55436,-0.47522,-0.09723,0.67631,0.55436,-0.47522,-0.09723
2521,24.879,0.67073,0.55442,-0.47953,-0.1131,0.67073,0.55442,-0.47953,-0.1131
2522,24.889,0.6655,0.554,-0.48333,-0.12881,0.6655,0.554,-0.48333,-0.12881
2523,24.899,0.66063,0.55318,-0.48658,-0.14421,0.66063,0.55318,-0.48658,-0.14421
2524,24.909,0.65614,0.55187,-0.48941,-0.15938,0.65614,0.55187,-0.48941,-0.15938
2525,24.919,0.65201,0.55007,-0.49185,-0.17435,0.65201,0.55007,-0.49185,-0.17435
2526,24.929,0.64822,0.5478,-0.49394,-0.18907,0.64822,0.5478,-0.49394,-0.18907
2527,24.939,0.64473,0.54514,-0.49574,-0.20345,0.64473,0.54514,-0.49574,-0.20345
2528,24.949,0.6415,0.54214,-0.49726,-0.21745,0.6415,0.54214,-0.49726,-0.21745
2529,24.959,0.63855,0.53886,-0.49849,-0.23106,0.63855,0.53886,-0.49849,-0.23106
2530,24.969,0.63596,0.53544,-0.49923,-0.24418,0.63596,0.53544,-0.49923,-0.24418
2531,24.979,0.63392,0.53204,-0.49919,-0.2567,0.63392,0.53204,-0.49919,-0.2567
2532,24.989,0.63255,0.52872,-0.49823,-0.26852,0.63255,0.52872,-0.49823,-0.26852
2533,24.999,0.63193,0.52556,-0.49633,-0.27948,0.63193,0.52556,-0.49633,-0.27948
2534,25.009,0.63219,0.52272,-0.49329,-0.28943,0.63219,0.52272,-0.49329,-0.28943
2535,25.019,0.6336,0.52034,-0.48871,-0.29826,0.6336,0.52034,-0.48871,-0.29826
2536,25.029,0.63639,0.51862,-0.48219,-0.30583,0.63639,0.51862,-0.48219,-0.30583
2537,25.039,0.64053,0.51765,-0.47356,-0.31225,0.64053,0.51765,-0.47356,-0.31225
2538,25.049,0.64601,0.51753,-0.46255,-0.31762,0.64601,0.51753,-0.46255,-0.31762
2539,25.059,0.65263,0.51818,-0.44923,-0.32211,0.65263,0.51818,-0.44923,-0.32211
2540,25.069,0.66002,0.51945,-0.43396,-0.32593,0.66002,0.51945,-0.43396,-0.32593
2541,25.079,0.66786,0.52131,-0.4169,-0.32923,0.66786,0.52131,-0.4169,-0.32923
2542,25.089,0.67584,0.52376,-0.39818,-0.33221,0.67584,0.52376,-0.39818,-0.33221
2543,25.099,0.6836,0.52673,-0.37806,-0.33512,0.6836,0.52673,-0.37806,-0.33512
2544,25.109,0.69079,0.53005,-0.35698,-0.33827,0.69079,0.53005,-0.35698,-0.33827
2545,25.119,0.69719,0.53358,-0.33536,-0.3417,0.69719,0.53358,-0.33536,-0.3417
2546,25.129,0.70279,0.5374,-0.31322,-0.34523,0.70279,0.5374,-0.31322,-0.34523
2547,25.139,0.70768,0.54166,-0.29024,-0.34863,0.70768,0.54166,-0.29024,-0.34863
2548,25.149,0.71191,0.54644,-0.26611,-0.3518,0.71191,0.54644,-0.26611,-0.3518
2549,25.159,0.71546,0.55188,-0.24053,-0.35452,0.71546,0.55188,-0.24053,-0.35452
2550,25.169,0.71821,0.55806,-0.21331,-0.35671,0.71821,0.55806,-0.21331,-0.35671
2551,25.179,0.72002,0.56503,-0.18426,-0.35827,0.72002,0.56503,-0.18426,-0.35827
2552,25.189,0.7207,0.57274,-0.1534,-0.35921,0.7207,0.57274,-0.1534,-0.35921
2553,25.199,0.72005,0.58115,-0.12065,-0.3595,0.72005,0.58115,-0.12065,-0.3595
2554,25.209,0.71782,0.59016,-0.08625,-0.35917,0.71782,0.59016,-0.08625,-0.35917
2555,25.219,0.71379,0.59966,-0.05037,-0.35829,0.71379,0.59966,-0.05037,-0.35829
2556,25.229,0.70777,0.6095,-0.01326,-0.35693,0.70777,0.6095,-0.01326,-0.35693
2557,25.239,0.69952,0.61965,0.02476,-0.35509,0.69952,0.61965,0.02476,-0.35509
2558,25.249,0.6889,0.63003,0.06333,-0.3528,0.6889,0.63003,0.06333,-0.3528
2559,25.259,0.67581,0.64049,0.10213,-0.35017,0.67581,0.64049,0.10213,-0.35017
2560,25.269,0.66017,0.65095,0.14083,-0.34728,0.66017,0.65095,0.14083,-0.34728
2561,25.279,0.64196,0.6613,0.17913,-0.34421,0.64196,0.6613,0.17913,-0.34421
2562,25.289,0.62118,0.67146,0.21671,-0.34105,0.62118,0.67146,0.21671,-0.34105
2563,25.299,0.59789,0.68131,0.25316,-0.33801,0.59789,0.68131,0.25316,-0.33801
2564,25.309,0.57218,0.69082,0.28794,-0.33537,0.57218,0.69082,0.28794,-0.33537
2565,25.319,0.54441,0.69978,0.32078,-0.33321,0.54441,0.69978,0.32078,-0.33321
2566,25.329,0.51482,0.70814,0.35141,-0.33168,0.51482,0.70814,0.35141,-0.33168
2567,25.339,0.48368,0.71579,0.37957,-0.33109,0.48368,0.71579,0.37957,-0.33109
2568,25.349,0.45132,0.72268,0.40498,-0.3317,0.45132,0.72268,0.40498,-0.3317
2569,25.359,0.41814,0.72872,0.42744,-0.33379,0.41814,0.72872,0.42744,-0.33379
2570,25.369,0.38448,0.73384,0.44699,-0.33743,0.38448,0.73384,0.44699,-0.33743
2571,25.379,0.35066,0.73795,0.46371,-0.3427,0.35066,0.73795,0.46371,-0.3427
2572,25.389,0.31704,0.74094,0.47774,-0.34967,0.31704,0.74094,0.47774,-0.34967
2573,25.399,0.28397,0.74275,0.48923,-0.35825,0.28397,0.74275,0.48923,-0.35825
2574,25.409,0.2518,0.74332,0.49832,-0.36844,0.2518,0.74332,0.49832,-0.36844
2575,25.419,0.22074,0.74261,0.50521,-0.38022,0.22074,0.74261,0.50521,-0.38022
2576,25.429,0.19102,0.74056,0.51013,-0.39351,0.19102,0.74056,0.51013,-0.39351
2577,25.439,0.16274,0.73718,0.51331,-0.40817,0.16274,0.73718,0.51331,-0.40817
2578,25.449,0.13611,0.73245,0.51487,-0.42416,0.13611,0.73245,0.51487,-0.42416
2579,25.459,0.11131,0.72636,0.51497,-0.44138,0.11131,0.72636,0.51497,-0.44138
2580,25.469,0.08847,0.7189,0.51389,-0.45966,0.08847,0.7189,0.51389,-0.45966
2581,25.479,0.06756,0.71004,0.51192,-0.47877,0.06756,0.71004,0.51192,-0.47877
2582,25.489,0.04858,0.69984,0.50932,-0.49845,0.04858,0.69984,0.50932,-0.49845
2583,25.499,0.03148,0.68833,0.50633,-0.5185,0.03148,0.68833,0.50633,-0.5185
2584,25.509,0.01619,0.67555,0.50311,-0.53875,0.01619,0.67555,0.50311,-0.53875
2585,25.519,0.00266,0.66156,0.49977,-0.55907,0.00266,0.66156,0.49977,-0.55907
2586,25.529,-0.00912,0.64643,0.49637,-0.57936,-0.00912,0.64643,0.49637,-0.57936
2587,25.539,-0.01922,0.63023,0.49297,-0.59952,-0.01922,0.63023,0.49297,-0.59952
2588,25.549,-0.02776,0.613,0.48964,-0.61945,-0.02776,0.613,0.48964,-0.61945
2589,25.559,-0.03482,0.59483,0.48641,-0.63904,-0.03482,0.59483,0.48641,-0.63904
2590,25.569,-0.04048,0.57574,0.48335,-0.65823,-0.04048,0.57574,0.48335,-0.65823
2591,25.579,-0.04486,0.55578,0.48047,-0.67694,-0.04486,0.55578,0.48047,-0.67694
2592,25.589,-0.04811,0.53495,0.47784,-0.69512,-0.04811,0.53495,0.47784,-0.69512
2593,25.599,-0.05021,0.51315,0.47554,-0.71275,-0.05021,0.51315,0.47554,-0.71275
2594,25.609,-0.05118,0.49034,0.47368,-0.72978,-0.05118,0.49034,0.47368,-0.72978
2595,25.619,-0.05112,0.46653,0.4723,-0.7461,-0.05112,0.46653,0.4723,-0.7461
2596,25.629,-0.05014,0.44179,0.47145,-0.76161,-0.05014,0.44179,0.47145,-0.76161
2597,25.639,-0.04833,0.41618,0.47112,-0.77621,-0.04833,0.41618,0.47112,-0.77621
2598,25.649,-0.04576,0.38977,0.47131,-0.78984,-0.04576,0.38977,0.47131,-0.78984
2599,25.659,-0.0424,0.36262,0.47201,-0.80244,-0.0424,0.36262,0.47201,-0.80244
2600,25.669,-0.03814,0.33482,0.47319,-0.81396,-0.03814,0.33482,0.47319,-0.81396
2601,25.679,-0.03294,0.30641,0.47482,-0.82437,-0.03294,0.30641,0.47482,-0.82437
2602,25.689,-0.02676,0.27742,0.47687,-0.83362,-0.02676,0.27742,0.47687,-0.83362
2603,25.699,-0.0196,0.2479,0.47932,-0.84167,-0.0196,0.2479,0.47932,-0.84167
2604,25.709,-0.01141,0.21799,0.48211,-0.84848,-0.01141,0.21799,0.48211,-0.84848
2605,25.719,-0.0021,0.18789,0.48514,-0.85401,-0.0021,0.18789,0.48514,-0.85401
2606,25.729,0.00835,0.1578,0.48833,-0.85823,0.00835,0.1578,0.48833,-0.85823
2607,25.739,0.01997,0.12791,0.49159,-0.86115,0.01997,0.12791,0.49159,-0.86115
2608,25.749,0.03278,0.09838,0.49482,-0.86278,0.03278,0.09838,0.49482,-0.86278
2609,25.759,0.04677,0.06936,0.49795,-0.86316,0.04677,0.06936,0.49795,-0.86316
2610,25.769,0.06198,0.04096,0.50089,-0.86232,0.06198,0.04096,0.50089,-0.86232
2611,25.779,0.07841,0.0132,0.50351,-0.86032,0.07841,0.0132,0.50351,-0.86032
2612,25.789,0.09605,-0.01388,0.5057,-0.85723,0.09605,-0.01388,0.5057,-0.85723
2613,25.799,0.11483,-0.04024,0.50734,-0.85311,0.11483,-0.04024,0.50734,-0.85311
2614,25.809,0.1347,-0.06576,0.50834,-0.84801,0.1347,-0.06576,0.50834,-0.84801
2615,25.819,0.15556,-0.09032,0.50865,-0.84197,0.15556,-0.09032,0.50865,-0.84197
2616,25.829,0.17721,-0.1139,0.50824,-0.83505,0.17721,-0.1139,0.50824,-0.83505
2617,25.839,0.19943,-0.13653,0.50715,-0.82727,0.19943,-0.13653,0.50715,-0.82727
2618,25.849,0.22195,-0.15824,0.50543,-0.81868,0.22195,-0.15824,0.50543,-0.81868
2619,25.859,0.24452,-0.17906,0.50318,-0.80929,0.24452,-0.17906,0.50318,-0.80929
2620,25.869,0.26694,-0.19909,0.50062,-0.79905,0.26694,-0.19909,0.50062,-0.79905
2621,25.879,0.28915,-0.21841,0.49798,-0.78785,0.28915,-0.21841,0.49798,-0.78785
2622,25.889,0.31117,-0.23704,0.49533,-0.77565,0.31117,-0.23704,0.49533,-0.77565
2623,25.899,0.33303,-0.25492,0.49269,-0.76247,0.33303,-0.25492,0.49269,-0.76247
2624,25.909,0.35473,-0.27196,0.48999,-0.74841,0.35473,-0.27196,0.48999,-0.74841
2625,25.919,0.37633,-0.28802,0.48716,-0.73356,0.37633,-0.28802,0.48716,-0.73356
2626,25.929,0.39779,-0.3029,0.48409,-0.7181,0.39779,-0.3029,0.48409,-0.7181
2627,25.939,0.41908,-0.31644,0.48076,-0.70222,0.41908,-0.31644,0.48076,-0.70222
2628,25.949,0.44013,-0.3285,0.47716,-0.68607,0.44013,-0.3285,0.47716,-0.68607
2629,25.959,0.46084,-0.33901,0.47335,-0.6698,0.46084,-0.33901,0.47335,-0.6698
2630,25.969,0.48108,-0.34791,0.46947,-0.65354,0.48108,-0.34791,0.46947,-0.65354
2631,25.979,0.50072,-0.35512,0.46565,-0.63744,0.50072,-0.35512,0.46565,-0.63744
2632,25.989,0.5196,-0.36056,0.46202,-0.62173,0.5196,-0.36056,0.46202,-0.62173
2633,25.999,0.53749,-0.36417,0.4588,-0.60662,0.53749,-0.36417,0.4588,-0.60662
2634,26.009,0.55427,-0.36612,0.45615,-0.59217,0.55427,-0.36612,0.45615,-0.59217
2635,26.019,0.56988,-0.36647,0.45409,-0.57856,0.56988,-0.36647,0.45409,-0.57856
2636,26.029,0.58424,-0.36518,0.4527,-0.56601,0.58424,-0.36518,0.4527,-0.56601
2637,26.039,0.59719,-0.3624,0.45218,-0.55458,0.59719,-0.3624,0.45218,-0.55458
2638,26.049,0.6086,-0.35834,0.45279,-0.54422,0.6086,-0.35834,0.45279,-0.54422
2639,26.059,0.61835,-0.35302,0.45473,-0.53501,0.61835,-0.35302,0.45473,-0.53501
2640,26.069,0.62634,-0.3464,0.45815,-0.52707,0.62634,-0.3464,0.45815,-0.52707
2641,26.079,0.63235,-0.33844,0.46333,-0.5205,0.63235,-0.33844,0.46333,-0.5205
2642,26.089,0.63595,-0.32922,0.47068,-0.5154,0.63595,-0.32922,0.47068,-0.5154
2643,26.099,0.637,-0.3189,0.48034,-0.51168,0.637,-0.3189,0.48034,-0.51168
2644,26.109,0.63547,-0.30762,0.49219,-0.50921,0.63547,-0.30762,0.49219,-0.50921
2645,26.119,0.63135,-0.29557,0.50605,-0.50789,0.63135,-0.29557,0.50605,-0.50789
2646,26.129,0.62459,-0.28294,0.52168,-0.50762,0.62459,-0.28294,0.52168,-0.50762
2647,26.139,0.61507,-0.26988,0.53892,-0.50834,0.61507,-0.26988,0.53892,-0.50834
2648,26.149,0.60272,-0.25655,0.55753,-0.50998,0.60272,-0.25655,0.55753,-0.50998
2649,26.159,0.58761,-0.24305,0.57712,-0.51242,0.58761,-0.24305,0.57712,-0.51242
2650,26.169,0.57001,-0.22958,0.59723,-0.51546,0.57001,-0.22958,0.59723,-0.51546
2651,26.179,0.55039,-0.21645,0.61722,-0.51889,0.55039,-0.21645,0.61722,-0.51889
2652,26.189,0.52924,-0.20405,0.63655,-0.52256,0.52924,-0.20405,0.63655,-0.52256
2653,26.199,0.50703,-0.19276,0.65472,-0.52641,0.50703,-0.19276,0.65472,-0.52641
2654,26.209,0.48399,-0.18272,0.67153,-0.53048,0.48399,-0.18272,0.67153,-0.53048
2655,26.219,0.46027,-0.17398,0.68689,-0.53485,0.46027,-0.17398,0.68689,-0.53485
2656,26.229,0.43619,-0.16664,0.70063,-0.53952,0.43619,-0.16664,0.70063,-0.53952
2657,26.239,0.41209,-0.16071,0.71266,-0.54449,0.41209,-0.16071,0.71266,-0.54449
2658,26.249,0.38829,-0.15625,0.72289,-0.54976,0.38829,-0.15625,0.72289,-0.54976
2659,26.259,0.36494,-0.15318,0.73139,-0.55536,0.36494,-0.15318,0.73139,-0.55536
2660,26.269,0.34194,-0.15128,0.73832,-0.56132,0.34194,-0.15128,0.73832,-0.56132
2661,26.279,0.31903,-0.15028,0.74385,-0.56773,0.31903,-0.15028,0.74385,-0.56773
2662,26.289,0.2958,-0.14989,0.74815,-0.57473,0.2958,-0.14989,0.74815,-0.57473
2663,26.299,0.27167,-0.14976,0.75125,-0.58258,0.27167,-0.14976,0.75125,-0.58258
2664,26.309,0.24662,-0.1498,0.75301,-0.59136,0.24662,-0.1498,0.75301,-0.59136
2665,26.319,0.22076,-0.1499,0.75328,-0.60114,0.22076,-0.1499,0.75328,-0.60114
2666,26.329,0.19429,-0.15003,0.75192,-0.61185,0.19429,-0.15003,0.75192,-0.61185
2667,26.339,0.16748,-0.15019,0.74894,-0.62329,0.16748,-0.15019,0.74894,-0.62329
2668,26.349,0.14041,-0.15029,0.74442,-0.63525,0.14041,-0.15029,0.74442,-0.63525
2669,26.359,0.11305,-0.15027,0.73845,-0.64756,0.11305,-0.15027,0.73845,-0.64756
2670,26.369,0.08526,-0.14999,0.73107,-0.66013,0.08526,-0.14999,0.73107,-0.66013
2671,26.379,0.057,-0.14937,0.72232,-0.67282,0.057,-0.14937,0.72232,-0.67282
2672,26.389,0.02842,-0.14845,0.71219,-0.68552,0.02842,-0.14845,0.71219,-0.68552
2673,26.399,-0.00025,-0.14729,0.70064,-0.69814,-0.00025,-0.14729,0.70064,-0.69814
2674,26.409,-0.02876,-0.14603,0.68765,-0.71063,-0.02876,-0.14603,0.68765,-0.71063
2675,26.419,-0.05693,-0.14477,0.6732,-0.72292,-0.05693,-0.14477,0.6732,-0.72292
2676,26.429,-0.08453,-0.14359,0.65734,-0.73495,-0.08453,-0.14359,0.65734,-0.73495
2677,26.439,-0.11136,-0.14256,0.64015,-0.74665,-0.11136,-0.14256,0.64015,-0.74665
2678,26.449,-0.13727,-0.14176,0.62173,-0.75797,-0.13727,-0.14176,0.62173,-0.75797
2679,26.459,-0.16221,-0.14127,0.60214,-0.76887,-0.16221,-0.14127,0.60214,-0.76887
2680,26.469,-0.18619,-0.14119,0.58145,-0.7793,-0.18619,-0.14119,0.58145,-0.7793
2681,26.479,-0.20917,-0.14162,0.55972,-0.78924,-0.20917,-0.14162,0.55972,-0.78924
2682,26.489,-0.23109,-0.14267,0.53702,-0.79866,-0.23109,-0.14267,0.53702,-0.79866
2683,26.499,-0.25187,-0.14447,0.51342,-0.80752,-0.25187,-0.14447,0.51342,-0.80752
2684,26.509,-0.27143,-0.14711,0.48904,-0.8158,-0.27143,-0.14711,0.48904,-0.8158
2685,26.519,-0.28972,-0.15071,0.46397,-0.82346,-0.28972,-0.15071,0.46397,-0.82346
2686,26.529,-0.30665,-0.15545,0.43837,-0.83044,-0.30665,-0.15545,0.43837,-0.83044
2687,26.539,-0.32216,-0.16143,0.41243,-0.83669,-0.32216,-0.16143,0.41243,-0.83669
2688,26.549,-0.33634,-0.16859,0.38639,-0.84211,-0.33634,-0.16859,0.38639,-0.84211
2689,26.559,-0.34931,-0.17686,0.36039,-0.84665,-0.34931,-0.17686,0.36039,-0.84665
2690,26.569,-0.36122,-0.18616,0.33457,-0.85025,-0.36122,-0.18616,0.33457,-0.85025
2691,26.579,-0.37214,-0.19639,0.30912,-0.85287,-0.37214,-0.19639,0.30912,-0.85287
2692,26.589,-0.38212,-0.20752,0.28422,-0.85449,-0.38212,-0.20752,0.28422,-0.85449
2693,26.599,-0.39133,-0.21939,0.26003,-0.85505,-0.39133,-0.21939,0.26003,-0.85505
2694,26.609,-0.39999,-0.23175,0.2367,-0.85456,-0.39999,-0.23175,0.2367,-0.85456
2695,26.619,-0.40823,-0.24439,0.21443,-0.85302,-0.40823,-0.24439,0.21443,-0.85302
2696,26.629,-0.41619,-0.2571,0.19339,-0.85046,-0.41619,-0.2571,0.19339,-0.85046
2697,26.639,-0.42397,-0.26973,0.1737,-0.84695,-0.42397,-0.26973,0.1737,-0.84695
2698,26.649,-0.43163,-0.28218,0.15546,-0.84256,-0.43163,-0.28218,0.15546,-0.84256
2699,26.659,-0.43921,-0.29434,0.13876,-0.83738,-0.43921,-0.29434,0.13876,-0.83738
2700,26.669,-0.4467,-0.30613,0.1237,-0.83153,-0.4467,-0.30613,0.1237,-0.83153
2701,26.679,-0.45415,-0.31746,0.11041,-0.82509,-0.45415,-0.31746,0.11041,-0.82509
2702,26.689,-0.4616,-0.32828,0.09896,-0.81815,-0.4616,-0.32828,0.09896,-0.81815
2703,26.699,-0.46907,-0.33861,0.08938,-0.81076,-0.46907,-0.33861,0.08938,-0.81076
2704,26.709,-0.47657,-0.34845,0.08162,-0.80299,-0.47657,-0.34845,0.08162,-0.80299
2705,26.719,-0.4841,-0.35781,0.07568,-0.79492,-0.4841,-0.35781,0.07568,-0.79492
2706,26.729,-0.49162,-0.36666,0.07162,-0.7866,-0.49162,-0.36666,0.07162,-0.7866
